activation,layers,width,mse,train_time_sec
tanh,10,6,0.562603771686554,8.238987922668457
tanh,10,7,0.7910711765289307,8.393577098846436
tanh,10,8,0.6890078783035278,8.127049922943115
tanh,10,9,0.8168972730636597,8.365147113800049
tanh,10,10,0.769378662109375,8.466881036758423
tanh,10,11,0.7459654808044434,8.811303853988647
tanh,10,12,0.4185377359390259,8.456336736679077
tanh,10,13,0.41329315304756165,8.830384016036987
tanh,10,14,0.25085943937301636,9.064381122589111
tanh,10,15,0.6998612880706787,9.401530981063843
tanh,10,16,0.3454333543777466,8.866707801818848
tanh,10,17,0.8065649271011353,8.96642518043518
tanh,10,18,0.10934850573539734,9.007914066314697
tanh,10,19,0.33143097162246704,9.005409002304077
tanh,10,20,0.30105888843536377,9.199772357940674
relu,1,1,0.5739498734474182,1.8959059715270996
relu,1,2,0.5200638175010681,1.888014793395996
relu,1,3,0.6122682690620422,1.925157070159912
relu,1,4,0.47430089116096497,1.8985660076141357
relu,1,5,0.49199891090393066,1.9006597995758057
relu,1,6,0.5031304359436035,1.9423339366912842
relu,1,7,0.6213549971580505,1.942422866821289
relu,1,8,0.48203495144844055,1.912768840789795
relu,1,9,0.495359867811203,1.9334099292755127
relu,1,10,0.5087834000587463,1.9018728733062744
relu,1,11,0.4916221499443054,1.9066078662872314
relu,1,12,0.46967577934265137,2.053356647491455
relu,1,13,0.4845653474330902,1.9151740074157715
relu,1,14,0.5268747210502625,1.9227943420410156
relu,1,15,0.48297855257987976,1.9487831592559814
relu,1,16,0.5222851037979126,1.91286301612854
relu,1,17,0.5573872923851013,1.9274928569793701
relu,1,18,0.5179172158241272,1.979407787322998
relu,1,19,0.5686419010162354,1.9216270446777344
relu,1,20,0.5521419048309326,1.9301559925079346
relu,2,1,0.5200638175010681,2.5636589527130127
relu,2,2,0.4973147511482239,2.5633769035339355
relu,2,3,0.5200636386871338,2.5694429874420166
relu,2,4,0.495502769947052,2.584735155105591
relu,2,5,0.4438132345676422,2.5787739753723145
relu,2,6,0.4581342041492462,2.6337389945983887
relu,2,7,0.6128054261207581,2.6560256481170654
relu,2,8,0.45708420872688293,2.583752155303955
relu,2,9,0.5094550251960754,2.6114909648895264
relu,2,10,0.42133480310440063,2.676516056060791
relu,2,11,0.6382017731666565,2.663306951522827
relu,2,12,0.5822645425796509,2.634510040283203
relu,2,13,0.4771544933319092,2.6950840950012207
relu,2,14,0.46165069937705994,2.744745969772339
relu,2,15,0.6895420551300049,2.743345260620117
relu,2,16,0.504437267780304,2.7446978092193604
relu,2,17,0.7388133406639099,2.803870916366577
relu,2,18,0.6309357285499573,2.7509870529174805
relu,2,19,0.5910622477531433,2.7631211280822754
relu,2,20,0.5600990056991577,2.7424819469451904
relu,3,1,0.49546805024147034,3.189811944961548
relu,3,2,0.4950000047683716,3.2292287349700928
relu,3,3,0.4959978461265564,3.2345478534698486
relu,3,4,0.4598834216594696,3.2007129192352295
relu,3,5,0.43999356031417847,3.2707629203796387
relu,3,6,0.4318220615386963,3.2662792205810547
relu,3,7,0.5322086811065674,3.3709897994995117
relu,3,8,0.7121519446372986,3.2687599658966064
relu,3,9,0.3724074959754944,3.2944319248199463
relu,3,10,0.4290447235107422,3.327399969100952
relu,3,11,0.4747401773929596,3.417907953262329
relu,3,12,0.6015618443489075,3.3545353412628174
relu,3,13,0.3967519998550415,3.4503908157348633
relu,3,14,0.3780035078525543,3.482574939727783
relu,3,15,0.391449898481369,3.509582996368408
relu,3,16,0.4706658124923706,3.4928970336914062
relu,3,17,0.4290996193885803,3.57106876373291
relu,3,18,0.46544188261032104,3.45491886138916
relu,3,19,0.509568452835083,3.481213331222534
relu,3,20,0.5680416226387024,3.487417221069336
relu,4,1,0.4950000047683716,3.7943179607391357
relu,4,2,0.4950000047683716,3.849719762802124
relu,4,3,0.47591957449913025,3.9183590412139893
relu,4,4,0.48089805245399475,3.880693197250366
relu,4,5,0.5469799637794495,3.898467779159546
relu,4,6,0.6218769550323486,3.964771032333374
relu,4,7,0.49236220121383667,4.021524906158447
relu,4,8,0.492471843957901,3.9101922512054443
relu,4,9,0.40972408652305603,4.0366950035095215
relu,4,10,0.4202856123447418,4.0436930656433105
relu,4,11,0.44192445278167725,4.118788957595825
relu,4,12,0.48932889103889465,4.168967962265015
relu,4,13,0.46856993436813354,4.128762722015381
relu,4,14,0.42509937286376953,4.234220743179321
relu,4,15,0.4485563635826111,4.348749160766602
relu,4,16,0.42233777046203613,4.09424901008606
relu,4,17,0.47611114382743835,4.159671068191528
relu,4,18,0.48235154151916504,4.202862024307251
relu,4,19,0.38552820682525635,4.235980987548828
relu,4,20,0.5313265323638916,4.181543827056885
relu,5,1,0.5037156939506531,4.4290149211883545
relu,5,2,0.4950000047683716,4.487512111663818
relu,5,3,0.4592871367931366,4.560433864593506
relu,5,4,0.4741010367870331,4.485108137130737
relu,5,5,0.4950433075428009,4.518244981765747
relu,5,6,0.43453049659729004,4.680991888046265
relu,5,7,0.45388928055763245,4.717724800109863
relu,5,8,0.43689441680908203,4.600040912628174
relu,5,9,0.46748068928718567,4.656111240386963
relu,5,10,0.37600910663604736,4.75646185874939
relu,5,11,0.35141319036483765,4.826231002807617
relu,5,12,0.3994801342487335,4.775844097137451
relu,5,13,0.4530494213104248,4.869822978973389
relu,5,14,0.3305625915527344,4.924553155899048
relu,5,15,0.4382427930831909,5.060682058334351
relu,5,16,0.38361644744873047,4.885501861572266
relu,5,17,0.5454586148262024,4.888674020767212
relu,5,18,0.48289909958839417,4.988003730773926
relu,5,19,0.5631620287895203,4.942582845687866
relu,5,20,0.4449320137500763,4.959465026855469
relu,6,1,0.4950000047683716,5.0171959400177
relu,6,2,0.4950000047683716,5.125944137573242
relu,6,3,0.49547505378723145,5.174612998962402
relu,6,4,0.4950000047683716,5.154206991195679
relu,6,5,0.4971373677253723,5.211917877197266
relu,6,6,0.5602138042449951,5.240703105926514
relu,6,7,0.45337823033332825,5.37480616569519
relu,6,8,0.4447440207004547,5.28042197227478
relu,6,9,0.3558146357536316,5.326028108596802
relu,6,10,0.4535188376903534,5.578807830810547
relu,6,11,0.3952203691005707,5.673412084579468
relu,6,12,0.4653492867946625,5.45228910446167
relu,6,13,0.4096302092075348,5.547561168670654
relu,6,14,0.39194831252098083,5.976880311965942
relu,6,15,0.6583371162414551,6.121156215667725
relu,6,16,0.42157700657844543,5.625401258468628
relu,6,17,0.3799796402454376,5.666200160980225
relu,6,18,0.4006781280040741,5.574689626693726
relu,6,19,0.49140724539756775,5.5863261222839355
relu,6,20,0.42702582478523254,5.65476393699646
relu,7,1,0.4950000047683716,5.8357720375061035
relu,7,2,0.4950000047683716,5.778110027313232
relu,7,3,0.4950000047683716,5.956166982650757
relu,7,4,0.5182363390922546,5.705790042877197
relu,7,5,0.4922100305557251,5.784837007522583
relu,7,6,0.5218157172203064,5.950588703155518
relu,7,7,0.43518057465553284,6.031345844268799
relu,7,8,0.37115392088890076,5.817736864089966
relu,7,9,0.44909900426864624,5.9858949184417725
relu,7,10,0.3973970115184784,6.048129081726074
relu,7,11,0.46506553888320923,6.31965708732605
relu,7,12,0.3879227042198181,6.116983890533447
relu,7,13,0.46307364106178284,6.320298910140991
relu,7,14,0.4069052040576935,6.386768102645874
relu,7,15,0.506879448890686,6.63435697555542
relu,7,16,0.34873735904693604,6.1906750202178955
relu,7,17,0.3538753390312195,6.264202356338501
relu,7,18,0.47255638241767883,6.315197944641113
relu,7,19,0.43841391801834106,6.2967188358306885
relu,7,20,0.5749595761299133,6.31117582321167
relu,8,1,0.4950000047683716,6.388838768005371
relu,8,2,0.4950000047683716,6.363907098770142
relu,8,3,0.4950000047683716,6.473682880401611
relu,8,4,0.5026892423629761,6.373049974441528
relu,8,5,0.45893824100494385,6.475831747055054
relu,8,6,0.462141752243042,6.663343191146851
relu,8,7,0.39661651849746704,7.056786060333252
relu,8,8,0.6130207180976868,6.515347003936768
relu,8,9,0.3927184045314789,6.670057058334351
relu,8,10,0.47842198610305786,6.952794075012207
relu,8,11,0.4417824447154999,7.028486013412476
relu,8,12,0.45023104548454285,6.898102045059204
relu,8,13,0.36967402696609497,7.058876276016235
relu,8,14,0.3890393376350403,7.215316295623779
relu,8,15,0.36455604434013367,7.468400001525879
relu,8,16,0.4480319917201996,6.950627088546753
relu,8,17,0.5547935366630554,7.060884952545166
relu,8,18,0.4145558178424835,7.073747158050537
relu,8,19,0.6190975904464722,7.123976230621338
relu,8,20,0.3703988790512085,7.165424823760986
relu,9,1,0.4950000047683716,6.923387050628662
relu,9,2,0.4950000047683716,7.0916478633880615
relu,9,3,0.49499398469924927,7.140442132949829
relu,9,4,0.4950000047683716,7.0317628383636475
relu,9,5,0.4956425428390503,7.2056920528411865
relu,9,6,0.6758401989936829,7.276999235153198
relu,9,7,0.3802872896194458,7.462800025939941
relu,9,8,0.5721295475959778,7.209423065185547
relu,9,9,0.3606280982494354,7.432873010635376
relu,9,10,0.3766438663005829,7.508394002914429
relu,9,11,0.3518286943435669,7.76320481300354
relu,9,12,0.5818783044815063,7.509477138519287
relu,9,13,0.4859570562839508,7.772918939590454
relu,9,14,0.4272480010986328,7.989764213562012
relu,9,15,0.37437137961387634,8.22352385520935
relu,9,16,0.38254284858703613,7.721284866333008
relu,9,17,0.5589426159858704,7.806748867034912
relu,9,18,0.44448336958885193,7.797133684158325
relu,9,19,0.4560529589653015,7.849809169769287
relu,9,20,0.34269168972969055,7.940425872802734
relu,10,1,0.4950000047683716,7.537353038787842
relu,10,2,0.4950000047683716,7.670929908752441
relu,10,3,0.4950000047683716,7.79667592048645
relu,10,4,0.4950000047683716,7.720003128051758
relu,10,5,0.48947250843048096,7.818510055541992
relu,10,6,0.587037205696106,7.920578241348267
relu,10,7,0.49496546387672424,8.172651052474976
relu,10,8,0.6592001914978027,7.843760013580322
relu,10,9,0.4502689838409424,8.039029121398926
relu,10,10,0.44011756777763367,8.218501091003418
relu,10,11,0.48508819937705994,8.46434497833252
relu,10,12,0.5661472082138062,8.32024598121643
relu,10,13,0.43095535039901733,8.45654296875
relu,10,14,0.36498263478279114,8.668381929397583
relu,10,15,0.4420458972454071,9.063658952713013
relu,10,16,0.5145196318626404,8.33414101600647
relu,10,17,0.7723832726478577,8.479318141937256
relu,10,18,0.3741295635700226,8.525351285934448
relu,10,19,0.37103477120399475,8.596589088439941
relu,10,20,0.35666215419769287,8.508211851119995
