activation,layers,width,mse,train_time_sec
relu,7,7,48.46101379394531,3.96016001701355
relu,7,8,48.46101379394531,3.823781728744507
relu,7,9,48.46101379394531,3.921967029571533
relu,7,10,48.46101379394531,3.995814800262451
relu,7,11,48.46101379394531,4.0877320766448975
relu,7,12,48.46101379394531,3.9560508728027344
relu,7,13,48.46101379394531,4.1289472579956055
relu,7,14,48.46101379394531,4.16034197807312
relu,7,15,48.46101379394531,4.321375846862793
relu,7,16,48.46101379394531,4.001755714416504
relu,7,17,48.46101379394531,4.08207893371582
relu,7,18,48.46101379394531,4.105619192123413
relu,7,19,48.46101379394531,4.137267112731934
relu,7,20,48.46101379394531,4.106184005737305
relu,8,1,48.46101379394531,4.174210071563721
relu,8,2,48.46101379394531,4.174898147583008
relu,8,3,48.46101379394531,4.224260091781616
relu,8,4,48.46101379394531,4.140928030014038
relu,8,5,48.46101379394531,4.247399806976318
relu,8,6,48.46101379394531,4.312374114990234
relu,8,7,48.46101379394531,4.4166419506073
relu,8,8,48.46101379394531,4.243340969085693
relu,8,9,48.46101379394531,4.363231182098389
relu,8,10,48.46101379394531,4.421486139297485
relu,8,11,48.46101379394531,4.5656797885894775
relu,8,12,48.46101379394531,4.436059951782227
relu,8,13,48.46101379394531,5.050246238708496
relu,8,14,48.46101379394531,4.996131181716919
relu,8,15,48.46101379394531,5.078563213348389
relu,8,16,48.46101379394531,4.621680021286011
relu,8,17,48.46101379394531,4.7021729946136475
relu,8,18,48.46101379394531,4.642207145690918
relu,8,19,48.46101379394531,4.785650014877319
relu,8,20,48.46101379394531,4.667690992355347
relu,9,1,48.46101379394531,4.520453929901123
relu,9,2,48.46101379394531,4.580663681030273
relu,9,3,48.46101379394531,4.643991947174072
relu,9,4,48.46101379394531,4.516967058181763
relu,9,5,48.46101379394531,4.674095153808594
relu,9,6,48.46101379394531,4.734699010848999
relu,9,7,48.46101379394531,4.620585918426514
relu,9,8,48.46101379394531,4.503687143325806
relu,9,9,48.46101379394531,4.624039888381958
relu,9,10,48.46101379394531,4.671332836151123
relu,9,11,48.46101379394531,4.891904830932617
relu,9,12,48.46101379394531,4.641226053237915
relu,9,13,48.46101379394531,4.822228908538818
relu,9,14,48.46101379394531,4.9693779945373535
relu,9,15,48.46101379394531,5.109506130218506
relu,9,16,48.46101379394531,4.810179948806763
relu,9,17,48.46101379394531,4.881921768188477
relu,9,18,48.46101379394531,4.896290063858032
relu,9,19,48.46101379394531,4.868234157562256
relu,9,20,48.46101379394531,4.897329330444336
relu,10,1,48.46101379394531,4.704315185546875
relu,10,2,48.46101379394531,4.973621129989624
relu,10,3,48.46101379394531,5.049832105636597
relu,10,4,48.46101379394531,4.951070070266724
relu,10,5,48.46101379394531,5.038633823394775
relu,10,6,48.46101379394531,5.16283106803894
relu,10,7,48.46101379394531,5.263499975204468
relu,10,8,48.46101379394531,5.036080837249756
relu,10,9,48.46101379394531,5.195778846740723
relu,10,10,48.46101379394531,5.279215097427368
relu,10,11,48.46101379394531,5.472691059112549
relu,10,12,48.46101379394531,5.399923086166382
relu,10,13,48.46101379394531,5.729227066040039
relu,10,14,48.46101379394531,5.832149028778076
relu,10,15,48.46101379394531,5.8680830001831055
relu,10,16,48.46101379394531,5.389429092407227
relu,10,17,48.46101379394531,5.4889538288116455
relu,10,18,48.46101379394531,5.4565160274505615
relu,10,19,48.46101379394531,5.475978136062622
relu,10,20,48.46101379394531,5.485466003417969
