activation,layers,width,mse,train_time_sec
tanh,7,4,0.03605164214968681,4.69740104675293
tanh,7,5,0.008769208565354347,4.756026983261108
tanh,7,6,0.06588206440210342,4.811502933502197
tanh,7,7,0.011554365046322346,4.97862696647644
tanh,7,8,0.013188273645937443,4.795146942138672
tanh,7,9,0.06478840112686157,5.010674953460693
tanh,7,10,0.02180188149213791,4.991405963897705
tanh,7,11,0.010905064642429352,5.190324068069458
tanh,7,12,0.018678119406104088,4.994543790817261
tanh,7,13,0.037956371903419495,5.235414981842041
tanh,7,14,0.007271860726177692,5.338312864303589
tanh,7,15,0.01106312032788992,5.589401960372925
tanh,7,16,0.009528965689241886,5.285872936248779
tanh,7,17,0.00963395182043314,5.482964992523193
tanh,7,18,0.011010298505425453,5.332784175872803
tanh,7,19,0.014899332076311111,5.363875150680542
tanh,7,20,0.008934917859733105,5.798137187957764
tanh,8,1,0.5589778423309326,5.2541608810424805
tanh,8,2,0.9999986290931702,5.400758981704712
tanh,8,3,0.04839238151907921,5.317996025085449
tanh,8,4,0.04691425710916519,5.2780187129974365
tanh,8,5,0.02657128870487213,5.589918851852417
tanh,8,6,0.017383813858032227,5.5774829387664795
tanh,8,7,0.022035572677850723,5.635193109512329
tanh,8,8,0.011089040897786617,5.396850109100342
tanh,8,9,0.015934932976961136,6.018014192581177
tanh,8,10,0.0071499962359666824,5.942538022994995
tanh,8,11,0.013855368830263615,6.1695380210876465
tanh,8,12,0.017708398401737213,6.194804906845093
tanh,8,13,0.008038397878408432,5.7802581787109375
tanh,8,14,0.006438860669732094,5.922191143035889
tanh,8,15,0.005564544815570116,6.303616046905518
tanh,8,16,0.0071995919570326805,5.763977766036987
tanh,8,17,0.006636789534240961,5.8576719760894775
tanh,8,18,0.00911884754896164,5.876368999481201
tanh,8,19,0.007117118686437607,5.808955907821655
tanh,8,20,0.008381589315831661,6.000697135925293
tanh,9,1,1.0000050067901611,5.82988977432251
tanh,9,2,1.0000007152557373,5.883752822875977
tanh,9,3,0.05316878482699394,5.967730760574341
tanh,9,4,0.027087630704045296,5.8528828620910645
tanh,9,5,0.007512569427490234,6.125653982162476
tanh,9,6,0.008549855090677738,6.222908973693848
tanh,9,7,0.005999752786010504,6.772444725036621
tanh,9,8,0.007987560704350471,6.216944217681885
tanh,9,9,0.007062977645546198,6.657920837402344
tanh,9,10,0.012623446993529797,6.798872947692871
tanh,9,11,0.008428367786109447,7.009894132614136
tanh,9,12,0.016005266457796097,6.724797010421753
tanh,9,13,0.014828583225607872,6.7749998569488525
tanh,9,14,0.013620316982269287,7.255212068557739
tanh,9,15,0.0070223319344222546,7.324843883514404
tanh,9,16,0.010327041149139404,7.090134143829346
tanh,9,17,0.009221691638231277,6.838244199752808
tanh,9,18,0.009008744731545448,6.635850429534912
tanh,9,19,0.006030850578099489,7.0550620555877686
tanh,9,20,0.005275198258459568,6.816352844238281
tanh,10,1,1.0,6.348232984542847
tanh,10,2,0.23364797234535217,6.4133689403533936
tanh,10,3,0.02622516080737114,7.072869062423706
tanh,10,4,0.049154140055179596,6.92851185798645
tanh,10,5,0.012320502661168575,6.935928106307983
tanh,10,6,0.04479873180389404,7.098573207855225
tanh,10,7,0.006184771656990051,7.101471900939941
tanh,10,8,0.006579110398888588,7.0384368896484375
tanh,10,9,0.00612072367221117,7.152003049850464
tanh,10,10,0.013613448478281498,7.066148281097412
tanh,10,11,0.005919835064560175,7.218719959259033
tanh,10,12,0.011502940207719803,7.0563530921936035
tanh,10,13,0.005270271096378565,7.46740198135376
tanh,10,14,0.005539617966860533,7.567982196807861
tanh,10,15,0.00725596584379673,7.689479827880859
tanh,10,16,0.012408562935888767,7.187439918518066
tanh,10,17,0.006030681077390909,7.343080997467041
tanh,10,18,0.010453249327838421,7.758717060089111
tanh,10,19,0.005781116429716349,7.91260290145874
tanh,10,20,0.014062456786632538,7.860239744186401
relu,1,1,1.0,1.2205541133880615
relu,1,2,1.0,1.1572952270507812
relu,1,3,1.0,1.1298909187316895
relu,1,4,1.0,1.11574125289917
relu,1,5,1.0,1.163912057876587
relu,1,6,1.0,1.1628079414367676
relu,1,7,1.0,1.176856279373169
relu,1,8,1.0,1.173982858657837
relu,1,9,1.0,1.2282118797302246
relu,1,10,1.0,1.175800085067749
relu,1,11,1.0,1.129167079925537
relu,1,12,1.0,1.2052550315856934
relu,1,13,1.0,1.2070648670196533
relu,1,14,1.0,1.1928889751434326
relu,1,15,1.0,1.1420519351959229
relu,1,16,1.0,1.1599488258361816
relu,1,17,1.0,1.1822950839996338
relu,1,18,1.0,1.1861777305603027
relu,1,19,1.0,1.1585710048675537
relu,1,20,1.0,1.1931917667388916
relu,2,1,1.0,1.6115410327911377
relu,2,2,1.0,1.575732946395874
relu,2,3,1.0,1.6129589080810547
relu,2,4,1.0,1.6211440563201904
relu,2,5,1.0,1.6260099411010742
relu,2,6,1.0,1.6742000579833984
relu,2,7,1.0,1.6719970703125
relu,2,8,1.0,1.6419847011566162
relu,2,9,1.0,1.6762149333953857
relu,2,10,1.0,1.6633470058441162
relu,2,11,1.0,1.708113193511963
relu,2,12,1.0,1.6786859035491943
relu,2,13,1.0,1.6828651428222656
relu,2,14,1.0,1.6762537956237793
relu,2,15,1.0,1.7326338291168213
relu,2,16,1.0,1.7314558029174805
relu,2,17,1.0,1.7197580337524414
relu,2,18,1.0,1.7990520000457764
relu,2,19,1.0,1.778940200805664
relu,2,20,1.0,1.748180866241455
relu,3,1,1.0,1.9501781463623047
relu,3,2,1.0,2.175869941711426
relu,3,3,1.0,2.1005210876464844
relu,3,4,1.0,2.1006789207458496
relu,3,5,1.0,2.122418165206909
relu,3,6,1.0,2.152942180633545
relu,3,7,1.0,2.1525001525878906
relu,3,8,1.0,2.0768980979919434
relu,3,9,1.0,2.061805009841919
relu,3,10,1.0,2.086822271347046
relu,3,11,1.0,2.2560551166534424
relu,3,12,1.0,2.1999571323394775
relu,3,13,1.0,2.2059552669525146
relu,3,14,1.0,2.249817132949829
relu,3,15,1.0,2.260547161102295
relu,3,16,1.0,2.1957716941833496
relu,3,17,1.0,2.25856614112854
relu,3,18,1.0,2.1689260005950928
relu,3,19,1.0,2.2871017456054688
relu,3,20,1.0,2.1890759468078613
relu,4,1,1.0,2.5200469493865967
relu,4,2,1.0,2.5239930152893066
relu,4,3,1.0,2.709412097930908
relu,4,4,1.0,2.7940189838409424
relu,4,5,1.0,2.7260842323303223
relu,4,6,1.0,2.5959548950195312
relu,4,7,1.0,2.6631386280059814
relu,4,8,1.0,2.5689609050750732
relu,4,9,1.0,2.589772939682007
relu,4,10,1.0,2.639385938644409
relu,4,11,1.0,2.604948043823242
relu,4,12,1.0,2.686894178390503
relu,4,13,1.0,2.785705804824829
relu,4,14,1.0,2.7991979122161865
relu,4,15,1.0,2.8589930534362793
relu,4,16,1.0,2.6711323261260986
relu,4,17,1.0,2.6768910884857178
relu,4,18,1.0,2.667430877685547
relu,4,19,1.0,2.686147689819336
relu,4,20,1.0,2.718776226043701
relu,5,1,1.0,2.895048141479492
relu,5,2,1.0,2.934870958328247
relu,5,3,1.0,3.004196882247925
relu,5,4,1.0,2.944478750228882
relu,5,5,1.0,3.028641939163208
relu,5,6,1.0,3.088733196258545
relu,5,7,1.0,3.125192165374756
relu,5,8,1.0,3.0955429077148438
relu,5,9,1.0,3.1216278076171875
relu,5,10,1.0,3.0924179553985596
